package,version,published,unpacked_bytes,file_count,direct_deps,tree_size
esbuild,0.3.0,2020-05-13,18773,6,0,
esbuild,0.3.1,2020-05-14,18773,6,0,
esbuild,0.3.2,2020-05-14,19025,6,0,
esbuild,0.3.3,2020-05-17,19025,6,0,
esbuild,0.3.4,2020-05-18,19025,6,0,
esbuild,0.3.5,2020-05-18,19025,6,0,
esbuild,0.3.6,2020-05-21,19025,6,0,
esbuild,0.3.7,2020-05-21,19334,6,0,
esbuild,0.3.8,2020-05-22,19394,6,0,
esbuild,0.3.9,2020-05-23,19406,6,0,
esbuild,0.4.0,2020-05-26,19674,6,0,
esbuild,0.4.1,2020-05-26,19831,6,0,
esbuild,0.4.2,2020-05-26,19831,6,0,
esbuild,0.4.3,2020-05-28,20198,6,0,
esbuild,0.4.4,2020-06-03,20349,6,0,
esbuild,0.4.5,2020-06-04,20349,6,0,
esbuild,0.4.6,2020-06-05,20349,6,0,
esbuild,0.4.7,2020-06-05,20349,6,0,
esbuild,0.4.8,2020-06-05,20805,6,0,
esbuild,0.4.9,2020-06-07,20805,6,0,
esbuild,0.4.10,2020-06-08,20806,6,0,
esbuild,0.4.11,2020-06-08,20806,6,0,
esbuild,0.4.12,2020-06-09,20806,6,0,
esbuild,0.4.13,2020-06-09,20806,6,0,
esbuild,0.4.14,2020-06-11,20806,6,0,
esbuild,0.5.0,2020-06-11,19309,6,0,
esbuild,0.5.1,2020-06-11,19309,6,0,
esbuild,0.5.2,2020-06-12,19309,6,0,
esbuild,0.5.3,2020-06-12,19309,6,0,
esbuild,0.5.4,2020-06-19,19309,6,0,
esbuild,0.5.5,2020-06-20,19309,6,0,
esbuild,0.5.6,2020-06-20,19309,6,0,
esbuild,0.5.7,2020-06-21,19309,6,0,
esbuild,0.5.8,2020-06-21,19309,6,0,
esbuild,0.5.9,2020-06-22,19550,6,0,
esbuild,0.5.10,2020-06-23,19532,6,0,
esbuild,0.5.11,2020-06-23,19983,6,0,
esbuild,0.5.12,2020-06-24,19983,6,0,
esbuild,0.5.13,2020-06-27,19983,6,0,
esbuild,0.5.14,2020-06-28,19983,6,0,
esbuild,0.5.15,2020-06-30,20063,6,0,
esbuild,0.5.16,2020-06-30,20142,6,0,
esbuild,0.5.17,2020-07-02,20142,6,0,1
esbuild,0.5.18,2020-07-02,20142,6,0,
esbuild,0.5.19,2020-07-02,20142,6,0,
esbuild,0.5.20,2020-07-04,20142,6,0,
esbuild,0.5.21,2020-07-05,20721,6,0,
esbuild,0.5.22,2020-07-06,21882,6,0,
esbuild,0.5.23,2020-07-06,21950,6,0,
esbuild,0.5.24,2020-07-07,21950,6,0,
esbuild,0.5.25,2020-07-08,22174,6,0,
esbuild,0.5.26,2020-07-09,22174,6,0,
esbuild,0.6.0,2020-07-11,23659,6,0,
esbuild,0.6.1,2020-07-11,24405,6,0,
esbuild,0.6.2,2020-07-12,25029,6,0,
esbuild,0.6.3,2020-07-16,25029,6,0,
esbuild,0.6.4,2020-07-19,24327,6,0,
esbuild,0.6.5,2020-07-20,24327,6,0,
esbuild,0.6.6,2020-07-25,25505,6,0,
esbuild,0.6.7,2020-07-25,25634,6,0,
esbuild,0.6.8,2020-07-27,26902,6,0,
esbuild,0.6.10,2020-07-29,29538,6,0,
esbuild,0.6.9,2020-07-29,29537,6,0,
esbuild,0.6.11,2020-07-30,48302,7,0,
esbuild,0.6.12,2020-07-31,48302,7,0,
esbuild,0.6.13,2020-07-31,29538,6,0,
esbuild,0.6.14,2020-08-02,29538,6,0,
esbuild,0.6.15,2020-08-03,29538,6,0,
esbuild,0.6.16,2020-08-03,29538,6,0,
esbuild,0.6.17,2020-08-05,31022,6,0,
esbuild,0.6.18,2020-08-07,32153,6,0,
esbuild,0.6.19,2020-08-10,32153,6,0,
esbuild,0.6.20,2020-08-11,32153,6,0,
esbuild,0.6.21,2020-08-12,32153,6,0,
esbuild,0.6.22,2020-08-13,32114,6,0,
esbuild,0.6.23,2020-08-14,32114,6,0,
esbuild,0.6.24,2020-08-15,32114,6,0,
esbuild,0.6.25,2020-08-17,32114,6,0,
esbuild,0.6.26,2020-08-18,32114,6,0,
esbuild,0.6.27,2020-08-21,32114,6,0,
esbuild,0.6.28,2020-08-27,31204,6,0,
esbuild,0.6.29,2020-09-02,31204,6,0,
esbuild,0.6.30,2020-09-03,31226,6,0,
esbuild,0.6.31,2020-09-06,31226,6,0,
esbuild,0.6.32,2020-09-07,31228,6,0,
esbuild,0.6.33,2020-09-09,31228,6,0,
esbuild,0.6.34,2020-09-11,31228,6,0,
esbuild,0.7.0,2020-09-12,37430,6,0,
esbuild,0.7.1,2020-09-12,37430,6,0,
esbuild,0.7.2,2020-09-19,37430,6,0,
esbuild,0.7.3,2020-09-23,38316,6,0,
esbuild,0.7.4,2020-09-23,38150,6,0,
esbuild,0.7.5,2020-09-24,38150,6,0,
esbuild,0.7.6,2020-09-26,38150,6,0,
esbuild,0.7.7,2020-09-27,38150,6,0,
esbuild,0.7.8,2020-09-29,38158,6,0,
esbuild,0.7.9,2020-10-03,38158,6,0,1
esbuild,0.7.10,2020-10-06,38164,6,0,
esbuild,0.7.11,2020-10-07,38164,6,0,
esbuild,0.7.12,2020-10-08,38783,6,0,
esbuild,0.7.13,2020-10-08,38776,6,0,
esbuild,0.7.14,2020-10-10,38776,6,0,
esbuild,0.7.15,2020-10-13,38776,6,0,
esbuild,0.7.16,2020-10-16,39014,6,0,
esbuild,0.7.17,2020-10-18,39339,6,0,
esbuild,0.7.18,2020-10-20,39554,6,0,
esbuild,0.7.19,2020-10-21,39691,6,0,
esbuild,0.7.20,2020-10-25,39872,6,0,
esbuild,0.7.21,2020-10-25,39872,6,0,
esbuild,0.7.22,2020-10-28,40832,6,0,
esbuild,0.8.0,2020-10-28,40347,6,0,
esbuild,0.8.1,2020-11-01,49854,6,0,
esbuild,0.8.2,2020-11-01,49998,6,0,
esbuild,0.8.3,2020-11-03,50738,6,0,
esbuild,0.8.4,2020-11-05,50746,6,0,
esbuild,0.8.5,2020-11-07,51054,6,0,
esbuild,0.8.6,2020-11-11,51196,6,0,
esbuild,0.8.7,2020-11-13,50289,6,0,
esbuild,0.8.8,2020-11-16,50557,6,0,
esbuild,0.8.9,2020-11-17,50606,6,0,
esbuild,0.8.10,2020-11-18,50882,6,0,
esbuild,0.8.11,2020-11-18,50882,6,0,
esbuild,0.8.12,2020-11-21,56341,6,0,
esbuild,0.8.13,2020-11-23,56336,6,0,
esbuild,0.8.14,2020-11-24,56336,6,0,
esbuild,0.8.15,2020-11-25,56336,6,0,
esbuild,0.8.16,2020-11-26,57210,6,0,
esbuild,0.8.17,2020-11-29,57252,6,0,
esbuild,0.8.18,2020-12-04,57252,6,0,
esbuild,0.8.19,2020-12-05,57855,6,0,
esbuild,0.8.20,2020-12-06,58281,6,0,
esbuild,0.8.21,2020-12-08,58550,6,0,
esbuild,0.8.22,2020-12-12,62543,6,0,
esbuild,0.8.23,2020-12-14,60018,6,0,
esbuild,0.8.24,2020-12-18,61507,6,0,
esbuild,0.8.25,2020-12-20,61513,6,0,
esbuild,0.8.26,2020-12-21,61645,6,0,
esbuild,0.8.27,2020-12-29,61842,6,0,
esbuild,0.8.28,2020-12-31,61842,6,0,
esbuild,0.8.29,2021-01-02,61842,6,0,1
esbuild,0.8.30,2021-01-06,61842,6,0,
esbuild,0.8.31,2021-01-07,61851,6,0,
esbuild,0.8.32,2021-01-14,63777,6,0,
esbuild,0.8.33,2021-01-18,64262,6,0,
esbuild,0.8.34,2021-01-21,64262,6,0,
esbuild,0.8.35,2021-01-26,64262,6,0,
esbuild,0.8.36,2021-01-26,64262,6,0,
esbuild,0.8.37,2021-01-30,64262,6,0,
esbuild,0.8.38,2021-01-31,69309,6,0,
esbuild,0.8.39,2021-02-01,68320,6,0,
esbuild,0.8.40,2021-02-04,68676,6,0,
esbuild,0.8.41,2021-02-04,68676,6,0,
esbuild,0.8.42,2021-02-05,69088,6,0,
esbuild,0.8.43,2021-02-08,69656,6,0,
esbuild,0.8.44,2021-02-11,71605,6,0,
esbuild,0.8.45,2021-02-13,71765,6,0,
esbuild,0.8.46,2021-02-14,71765,6,0,
esbuild,0.8.47,2021-02-18,71318,6,0,
esbuild,0.8.48,2021-02-18,71318,6,0,
esbuild,0.8.49,2021-02-19,71318,6,0,
esbuild,0.8.50,2021-02-21,71318,6,0,
esbuild,0.8.51,2021-02-23,71344,6,0,
esbuild,0.8.52,2021-02-25,71470,6,0,
esbuild,0.8.53,2021-02-27,71788,6,0,
esbuild,0.8.54,2021-03-01,71788,6,0,
esbuild,0.8.55,2021-03-04,71788,6,0,
esbuild,0.8.56,2021-03-05,71919,6,0,
esbuild,0.8.57,2021-03-08,70386,6,0,
esbuild,0.9.0,2021-03-09,69973,6,0,
esbuild,0.9.1,2021-03-12,70208,6,0,
esbuild,0.9.2,2021-03-12,70208,6,0,
esbuild,0.9.3,2021-03-17,70211,6,0,
esbuild,0.9.4,2021-03-19,70447,6,0,
esbuild,0.9.5,2021-03-19,70447,6,0,
esbuild,0.9.6,2021-03-20,75405,6,0,
esbuild,0.9.7,2021-03-24,75618,6,0,
esbuild,0.10.0,2021-03-25,77082,6,0,
esbuild,0.10.1,2021-03-26,80720,6,0,
esbuild,0.10.2,2021-03-27,80720,6,0,
esbuild,0.11.0,2021-03-29,81010,6,0,
esbuild,0.11.1,2021-03-29,81010,6,0,
esbuild,0.11.2,2021-03-30,81010,6,0,
esbuild,0.11.3,2021-04-02,81020,6,0,1
esbuild,0.11.4,2021-04-03,81029,6,0,
esbuild,0.11.5,2021-04-03,81483,6,0,
esbuild,0.11.6,2021-04-07,81483,6,0,
esbuild,0.11.7,2021-04-10,81483,6,0,
esbuild,0.11.8,2021-04-11,81483,6,0,
esbuild,0.11.9,2021-04-12,81483,6,0,
esbuild,0.11.10,2021-04-13,81512,6,0,
esbuild,0.11.11,2021-04-15,81512,6,0,
esbuild,0.11.12,2021-04-17,81512,6,0,
esbuild,0.11.13,2021-04-23,81679,6,0,
esbuild,0.11.14,2021-04-24,81679,6,0,
esbuild,0.11.15,2021-04-26,86371,6,0,
esbuild,0.11.16,2021-04-28,86499,6,0,
esbuild,0.11.17,2021-05-01,86497,6,0,
esbuild,0.11.18,2021-05-02,86519,6,0,
esbuild,0.11.19,2021-05-06,87278,6,0,
esbuild,0.11.20,2021-05-08,87986,6,0,
esbuild,0.11.21,2021-05-14,87986,6,0,
esbuild,0.11.22,2021-05-15,87986,6,0,
esbuild,0.11.23,2021-05-16,87986,6,0,
esbuild,0.12.0,2021-05-18,87979,6,0,
esbuild,0.12.1,2021-05-19,88232,6,0,
esbuild,0.12.2,2021-05-25,88232,6,0,
esbuild,0.12.3,2021-05-26,88232,6,0,
esbuild,0.12.4,2021-05-27,89646,6,0,
esbuild,0.12.5,2021-05-28,89646,6,0,
esbuild,0.12.6,2021-06-04,88232,6,0,
esbuild,0.12.7,2021-06-08,88233,6,0,
esbuild,0.12.8,2021-06-09,88440,6,0,
esbuild,0.12.9,2021-06-16,88440,6,0,
esbuild,0.12.10,2021-06-27,88447,6,0,
esbuild,0.12.11,2021-06-28,88455,6,0,
esbuild,0.12.12,2021-06-28,88455,6,0,
esbuild,0.12.13,2021-07-01,88700,6,0,1
esbuild,0.12.14,2021-07-01,88700,6,0,
esbuild,0.12.15,2021-07-06,88700,6,0,
esbuild,0.12.16,2021-07-26,88875,6,0,
esbuild,0.12.17,2021-07-29,88875,6,0,
esbuild,0.12.18,2021-08-05,88875,6,0,
esbuild,0.12.19,2021-08-07,88875,6,0,
esbuild,0.12.20,2021-08-12,88875,6,0,
esbuild,0.12.21,2021-08-18,88920,6,0,
esbuild,0.12.22,2021-08-21,88920,6,0,
esbuild,0.12.23,2021-08-26,89145,6,0,
esbuild,0.12.24,2021-08-27,89145,6,0,
esbuild,0.12.25,2021-09-02,89183,6,0,
esbuild,0.12.26,2021-09-09,92451,6,0,
esbuild,0.12.27,2021-09-13,92451,6,0,
esbuild,0.12.28,2021-09-14,92451,6,0,
esbuild,0.12.29,2021-09-22,92169,6,0,
esbuild,0.13.0,2021-09-22,92264,6,16,
esbuild,0.13.1,2021-09-23,93232,6,16,
esbuild,0.13.2,2021-09-23,93232,6,16,
esbuild,0.13.3,2021-09-28,93232,6,16,
esbuild,0.13.4,2021-10-05,99751,6,16,17
esbuild,0.13.5,2021-10-13,99751,6,16,
esbuild,0.13.6,2021-10-14,99919,6,17,
esbuild,0.13.7,2021-10-15,99919,6,17,
esbuild,0.13.8,2021-10-17,99927,6,17,
esbuild,0.13.9,2021-10-23,99959,6,17,
esbuild,0.13.10,2021-10-28,104366,6,17,
esbuild,0.13.11,2021-10-30,104558,6,17,
esbuild,0.13.12,2021-10-31,104366,6,17,
esbuild,0.13.13,2021-11-09,104366,6,17,
esbuild,0.13.14,2021-11-16,104295,6,17,
esbuild,0.13.15,2021-11-20,104295,6,17,
esbuild,0.14.0,2021-11-26,104346,6,17,
esbuild,0.14.1,2021-11-30,104346,6,17,
esbuild,0.14.2,2021-12-04,104384,6,17,
esbuild,0.14.3,2021-12-12,105202,6,17,
esbuild,0.14.4,2021-12-14,105641,6,17,
esbuild,0.14.5,2021-12-14,105641,6,17,
esbuild,0.14.6,2021-12-20,105641,6,17,
esbuild,0.14.7,2021-12-21,105641,6,17,
esbuild,0.14.8,2021-12-23,108210,6,18,
esbuild,0.14.9,2021-12-29,108396,6,18,
esbuild,0.14.10,2021-12-31,108715,6,18,
esbuild,0.14.11,2022-01-09,108983,6,18,19
esbuild,0.14.12,2022-01-20,108983,6,18,
esbuild,0.14.13,2022-01-22,113459,6,18,
esbuild,0.14.14,2022-01-25,113479,6,18,
esbuild,0.14.15,2022-01-31,114064,6,18,
esbuild,0.14.16,2022-02-01,114064,6,18,
esbuild,0.14.17,2022-02-02,114069,6,18,
esbuild,0.14.18,2022-02-02,115613,6,18,
esbuild,0.14.19,2022-02-06,115613,6,18,
esbuild,0.14.20,2022-02-07,115613,6,18,
esbuild,0.14.21,2022-02-09,115794,6,19,
esbuild,0.14.22,2022-02-16,115958,6,19,
esbuild,0.14.23,2022-02-18,115958,6,19,
esbuild,0.14.24,2022-03-03,117579,6,20,
esbuild,0.14.25,2022-03-04,117579,6,20,
esbuild,0.14.26,2022-03-14,117579,6,20,
esbuild,0.14.27,2022-03-14,116734,6,20,
esbuild,0.14.28,2022-03-26,116734,6,20,
esbuild,0.14.29,2022-03-30,116873,6,20,
esbuild,0.14.30,2022-04-02,116873,6,20,21
esbuild,0.14.31,2022-04-04,116873,6,20,
esbuild,0.14.32,2022-04-06,117438,6,20,
esbuild,0.14.33,2022-04-07,117438,6,20,
esbuild,0.14.34,2022-04-07,117438,6,20,
esbuild,0.14.35,2022-04-12,117438,6,20,
esbuild,0.14.36,2022-04-12,117438,6,20,
esbuild,0.14.37,2022-04-21,117438,6,20,
esbuild,0.14.38,2022-04-21,117438,6,20,
esbuild,0.14.39,2022-05-11,117438,6,20,
esbuild,0.14.40,2022-05-27,117438,6,20,
esbuild,0.14.41,2022-05-27,117438,6,20,
esbuild,0.14.42,2022-05-29,117840,6,20,
esbuild,0.14.43,2022-06-08,118909,7,20,
esbuild,0.14.44,2022-06-15,118960,7,20,
esbuild,0.14.45,2022-06-17,119190,7,20,
esbuild,0.14.46,2022-06-18,117974,7,20,
esbuild,0.14.47,2022-06-20,117974,7,20,
esbuild,0.14.48,2022-06-30,118027,7,20,
esbuild,0.14.49,2022-07-10,118029,7,20,21
esbuild,0.14.50,2022-07-25,118546,7,20,
esbuild,0.14.51,2022-07-28,119021,7,20,
esbuild,0.14.52,2022-08-02,119585,7,21,
esbuild,0.14.53,2022-08-02,119589,7,21,
esbuild,0.14.54,2022-08-08,119589,7,21,
esbuild,0.15.0,2022-08-10,119556,7,21,
esbuild,0.15.1,2022-08-10,119556,7,21,
esbuild,0.15.2,2022-08-12,119556,7,21,
esbuild,0.15.3,2022-08-14,119556,7,21,
esbuild,0.15.4,2022-08-16,119556,7,21,
esbuild,0.15.5,2022-08-17,119556,7,21,
esbuild,0.15.6,2022-08-30,119818,7,21,
esbuild,0.15.7,2022-09-04,119851,7,21,
esbuild,0.15.8,2022-09-18,117577,7,22,
esbuild,0.15.9,2022-09-22,120481,7,22,
esbuild,0.15.10,2022-09-29,120692,7,22,
esbuild,0.15.11,2022-10-14,120692,7,22,23
esbuild,0.15.12,2022-10-19,120692,7,22,
esbuild,0.15.13,2022-11-03,120692,7,22,
esbuild,0.15.14,2022-11-15,120692,7,22,
esbuild,0.15.15,2022-11-21,120851,7,22,
esbuild,0.15.16,2022-11-27,121210,7,22,
esbuild,0.15.17,2022-12-04,121336,7,22,
esbuild,0.15.18,2022-12-05,121336,7,22,
esbuild,0.16.0,2022-12-07,122784,7,22,
esbuild,0.16.1,2022-12-07,122784,7,22,
esbuild,0.16.2,2022-12-08,122899,7,22,
esbuild,0.16.3,2022-12-08,122899,7,22,
esbuild,0.16.4,2022-12-10,122899,7,22,
esbuild,0.16.5,2022-12-13,123113,7,22,
esbuild,0.16.6,2022-12-14,123167,7,22,
esbuild,0.16.7,2022-12-14,123183,7,22,
esbuild,0.16.8,2022-12-16,123183,7,22,
esbuild,0.16.9,2022-12-18,123193,7,22,
esbuild,0.16.10,2022-12-19,123442,7,22,
esbuild,0.16.11,2022-12-27,123442,7,22,
esbuild,0.16.12,2022-12-28,123442,7,22,
esbuild,0.16.13,2023-01-02,124252,7,22,23
esbuild,0.16.14,2023-01-04,126604,7,22,
esbuild,0.16.15,2023-01-07,126636,7,22,
esbuild,0.16.16,2023-01-08,126746,7,22,
esbuild,0.16.17,2023-01-11,127275,7,22,
esbuild,0.17.0,2023-01-14,126932,7,22,
esbuild,0.17.1,2023-01-16,129063,7,22,
esbuild,0.17.2,2023-01-17,129705,7,22,
esbuild,0.17.3,2023-01-18,129705,7,22,
esbuild,0.17.4,2023-01-22,129705,7,22,
esbuild,0.17.5,2023-01-27,129705,7,22,
esbuild,0.17.6,2023-02-06,129954,7,22,
esbuild,0.17.7,2023-02-09,129954,7,22,
esbuild,0.17.8,2023-02-13,129954,7,22,
esbuild,0.17.9,2023-02-19,129954,7,22,
esbuild,0.17.10,2023-02-20,129990,7,22,
esbuild,0.17.11,2023-03-03,130127,7,22,
esbuild,0.17.12,2023-03-17,130127,7,22,
esbuild,0.17.13,2023-03-24,130127,7,22,
esbuild,0.17.14,2023-03-26,130127,7,22,
esbuild,0.17.15,2023-04-01,130127,7,22,23
esbuild,0.17.16,2023-04-10,130127,7,22,
esbuild,0.17.17,2023-04-16,130127,7,22,
esbuild,0.17.18,2023-04-22,130127,7,22,
esbuild,0.17.19,2023-05-13,130127,7,22,
esbuild,0.18.0,2023-06-09,130436,7,22,
esbuild,0.18.1,2023-06-12,130436,7,22,
esbuild,0.18.2,2023-06-13,130436,7,22,
esbuild,0.18.3,2023-06-15,130436,7,22,
esbuild,0.18.4,2023-06-16,130436,7,22,
esbuild,0.18.5,2023-06-20,130436,7,22,
esbuild,0.18.6,2023-06-20,130436,7,22,
esbuild,0.18.7,2023-06-24,130655,7,22,
esbuild,0.18.8,2023-06-25,130655,7,22,
esbuild,0.18.10,2023-06-26,130687,7,22,
esbuild,0.18.9,2023-06-26,130655,7,22,
esbuild,0.18.11,2023-07-01,130687,7,22,23
esbuild,0.18.12,2023-07-13,130687,7,22,
esbuild,0.18.13,2023-07-15,131049,7,22,
esbuild,0.18.14,2023-07-18,131063,7,22,
esbuild,0.18.15,2023-07-20,131238,7,22,
esbuild,0.18.16,2023-07-23,131238,7,22,
esbuild,0.18.17,2023-07-26,131238,7,22,
esbuild,0.18.18,2023-08-05,131238,7,22,
esbuild,0.18.19,2023-08-07,131272,7,22,
esbuild,0.18.20,2023-08-08,131272,7,22,
esbuild,0.19.0,2023-08-08,131240,7,22,
esbuild,0.19.1,2023-08-11,131511,7,22,
esbuild,0.19.2,2023-08-14,131511,7,22,
esbuild,0.19.3,2023-09-14,131520,7,22,
esbuild,0.19.4,2023-09-28,131520,7,22,
esbuild,0.19.5,2023-10-17,131520,7,22,23
esbuild,0.19.6,2023-11-19,131964,7,22,
esbuild,0.19.7,2023-11-21,132099,7,22,
esbuild,0.19.8,2023-11-26,132099,7,22,
esbuild,0.19.9,2023-12-10,132099,7,22,
esbuild,0.19.10,2023-12-19,132288,7,23,
esbuild,0.19.11,2023-12-29,133381,7,23,
esbuild,0.19.12,2024-01-23,133381,7,0,24
esbuild,0.20.0,2024-01-27,133669,7,0,
esbuild,0.20.1,2024-02-19,133669,7,0,
esbuild,0.20.2,2024-03-14,134527,7,0,
esbuild,0.21.0,2024-05-07,132781,7,0,24
esbuild,0.21.1,2024-05-07,132781,7,0,
esbuild,0.21.2,2024-05-12,132781,7,0,
esbuild,0.21.3,2024-05-15,132781,7,0,
esbuild,0.21.4,2024-05-25,133372,7,0,
esbuild,0.21.5,2024-06-09,133372,7,0,
esbuild,0.22.0,2024-06-30,133567,7,0,
esbuild,0.23.0,2024-07-02,133567,7,0,25
esbuild,0.23.1,2024-08-16,133628,7,0,
esbuild,0.24.0,2024-09-22,133628,7,0,
esbuild,0.24.1,2024-12-20,133805,7,0,26
esbuild,0.24.2,2024-12-20,133805,7,0,
esbuild,0.25.0,2025-02-08,133970,7,0,26
esbuild,0.25.1,2025-03-10,133970,7,0,
esbuild,0.25.2,2025-03-30,134169,7,0,
esbuild,0.25.3,2025-04-23,134169,7,0,26
esbuild,0.25.4,2025-05-06,134494,7,0,
esbuild,0.25.5,2025-05-27,134494,7,0,
esbuild,0.25.6,2025-07-07,134996,7,0,27
esbuild,0.25.7,2025-07-18,135307,7,0,
esbuild,0.25.8,2025-07-19,135307,7,0,
esbuild,0.25.9,2025-08-12,135307,7,0,
esbuild,0.25.10,2025-09-17,135343,7,0,
esbuild,0.25.11,2025-10-15,135343,7,0,27
esbuild,0.25.12,2025-11-01,135343,7,0,
esbuild,0.26.0,2025-11-09,135307,7,0,
esbuild,0.27.0,2025-11-09,135307,7,0,
esbuild,0.27.1,2025-12-03,135307,7,0,
esbuild,0.27.2,2025-12-17,135307,7,0,
esbuild,0.27.3,2026-02-05,135307,7,0,27
esbuild,0.27.4,2026-03-12,143795,7,0,
esbuild,0.27.5,2026-04-02,143823,7,0,27
esbuild,0.27.7,2026-04-02,143823,7,0,
esbuild,0.28.0,2026-04-02,146927,7,0,
esbuild,0.28.1,2026-06-11,146953,7,0,27
eslint,4.18.0,2018-02-16,2434242,356,37,135
eslint,4.18.1,2018-02-20,2434528,356,37,
eslint,4.18.2,2018-03-02,2435075,355,37,
eslint,4.19.0,2018-03-16,2441128,355,38,
eslint,4.19.1,2018-03-22,2442274,355,38,
eslint,5.0.0,2018-06-23,2492298,360,38,213
eslint,5.0.1,2018-06-26,2492535,360,38,
eslint,5.1.0,2018-07-08,2492619,360,39,214
eslint,5.2.0,2018-07-21,2497330,361,39,
eslint,5.3.0,2018-08-04,2539240,370,39,
eslint,5.4.0,2018-08-18,2540956,369,38,
eslint,5.5.0,2018-09-01,2543078,369,38,
eslint,5.6.0,2018-09-15,2545355,369,38,
eslint,5.6.1,2018-09-28,2549226,369,38,
eslint,5.7.0,2018-10-12,2552909,369,38,123
eslint,5.8.0,2018-10-26,2556006,369,38,
eslint,5.9.0,2018-11-09,2575881,369,38,
eslint,5.10.0,2018-12-08,2583694,370,37,
eslint,5.11.0,2018-12-23,2593521,371,37,
eslint,5.11.1,2018-12-27,2593760,371,37,
eslint,5.12.0,2019-01-04,2595311,371,37,122
eslint,5.12.1,2019-01-18,2620409,372,37,
eslint,5.13.0,2019-02-01,2614807,372,36,
eslint,5.14.0,2019-02-15,2626844,372,36,
eslint,5.14.1,2019-02-18,2627151,372,36,
eslint,5.15.0,2019-03-02,2632350,373,36,
eslint,5.15.1,2019-03-05,2632836,373,36,
eslint,5.15.2,2019-03-15,2635935,373,36,
eslint,5.15.3,2019-03-18,2630892,373,36,
eslint,5.16.0,2019-03-30,2633398,374,36,
eslint,6.0.0,2019-06-22,2712308,381,36,123
eslint,6.0.1,2019-06-25,2714664,382,36,
eslint,6.1.0,2019-07-21,2730537,382,37,121
eslint,6.2.0,2019-08-18,2757257,383,37,
eslint,6.2.1,2019-08-20,2758055,383,37,
eslint,6.2.2,2019-08-24,2758739,383,37,
eslint,6.3.0,2019-08-30,2766118,383,37,
eslint,6.4.0,2019-09-14,2790679,386,37,
eslint,6.5.0,2019-09-29,2809501,387,37,
eslint,6.5.1,2019-10-01,2810330,387,37,121
eslint,6.6.0,2019-10-25,2825311,387,37,
eslint,6.7.0,2019-11-22,2891267,392,37,
eslint,6.7.1,2019-11-25,2890767,392,37,
eslint,6.7.2,2019-11-30,2894018,392,37,
eslint,6.8.0,2019-12-20,2902396,392,37,
eslint,7.0.0,2020-05-08,3065740,399,36,127
eslint,7.1.0,2020-05-23,3081521,400,36,
eslint,7.2.0,2020-06-05,3092409,400,36,
eslint,7.3.0,2020-06-19,3109211,402,36,
eslint,7.3.1,2020-06-23,3109564,402,36,
eslint,7.4.0,2020-07-03,3117857,402,36,103
eslint,7.5.0,2020-07-18,3145462,403,36,
eslint,7.6.0,2020-07-31,3148333,403,36,
eslint,7.7.0,2020-08-14,3153364,403,36,
eslint,7.8.0,2020-08-31,3156892,400,37,
eslint,7.8.1,2020-09-01,3156834,400,37,
eslint,7.9.0,2020-09-12,3160693,401,37,
eslint,7.10.0,2020-09-26,3163568,401,37,
eslint,7.11.0,2020-10-09,3166712,401,37,106
eslint,7.12.0,2020-10-24,3075736,393,37,
eslint,7.12.1,2020-10-27,3076480,393,37,
eslint,7.13.0,2020-11-07,3077671,393,37,
eslint,7.14.0,2020-11-20,3085570,394,37,
eslint,7.15.0,2020-12-05,3093813,395,37,
eslint,7.16.0,2020-12-18,3096502,395,37,
eslint,7.17.0,2021-01-02,3102895,395,37,105
eslint,7.18.0,2021-01-15,3107143,395,37,
eslint,7.19.0,2021-01-31,3114575,395,37,
eslint,7.20.0,2021-02-12,3117052,395,37,
eslint,7.21.0,2021-02-27,3121513,395,37,
eslint,7.22.0,2021-03-12,3123425,395,37,
eslint,7.23.0,2021-03-26,3128684,395,37,
eslint,7.24.0,2021-04-09,3132864,395,37,116
eslint,7.25.0,2021-04-23,3135156,395,37,
eslint,7.26.0,2021-05-08,3137622,395,37,
eslint,7.27.0,2021-05-22,3146771,393,39,
eslint,7.28.0,2021-06-04,3155327,393,39,
eslint,7.29.0,2021-06-18,3161228,393,39,
eslint,7.30.0,2021-07-02,3187242,397,40,119
eslint,7.31.0,2021-07-17,3189148,397,40,
eslint,7.32.0,2021-07-30,3192089,397,40,
eslint,8.0.0,2021-10-09,2624576,395,38,89
eslint,8.0.1,2021-10-14,2624454,395,38,
eslint,8.1.0,2021-10-22,2632684,396,38,
eslint,8.2.0,2021-11-05,2634578,396,38,
eslint,8.3.0,2021-11-21,2643113,396,38,
eslint,8.4.0,2021-12-04,2678444,398,38,
eslint,8.4.1,2021-12-07,2677742,398,38,
eslint,8.5.0,2021-12-17,2690451,399,38,
eslint,8.6.0,2021-12-31,2691443,399,38,
eslint,8.7.0,2022-01-16,2635274,393,35,84
eslint,8.8.0,2022-01-28,2639048,393,35,
eslint,8.9.0,2022-02-12,2680807,394,35,
eslint,8.10.0,2022-02-25,2685953,394,35,
eslint,8.11.0,2022-03-11,2694590,394,35,
eslint,8.12.0,2022-03-25,2694873,394,35,
eslint,8.13.0,2022-04-08,2695566,394,35,84
eslint,8.14.0,2022-04-22,2715139,395,35,
eslint,8.15.0,2022-05-06,2716448,395,35,
eslint,8.16.0,2022-05-20,2720354,395,35,
eslint,8.17.0,2022-06-03,2722494,395,35,
eslint,8.18.0,2022-06-17,2721921,395,35,
